,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,3.9162085,-0.5820229,-7.0058365,-2.3919876,5.4794145,1.5320854,1.3879395,0.81827956,2.349219,-2.6298895,0.2844418,1.7794142,1.3917129,-1.0398397,-7.685975,1.0160723,3.4015927,-2.1270788,0.83901733,3.4982128,4.586544,-0.32282278,2.2348285,-0.20875844,-0.46472213,-0.8910049,-2.185201,1.9961425,-0.7716015,-2.1264021,-3.60202,-0.01256094
/film/film/film_format,-0.19947132,-0.06242523,1.320599,1.6307914,-0.22458903,0.022665817,-0.85774094,-0.1539926,0.55653757,0.08529027,-1.3726617,0.56625205,-0.005663023,-0.5684536,-3.6563418,-0.29945177,-0.37533715,1.010879,-0.13043593,0.13232848,-2.9908235,0.08788574,-1.5901793,6.3892975,-0.26964346,0.04964657,-0.7996529,0.2721898,0.13211098,0.44514647,-0.74305844,0.94682235
/film/film/music,0.90337276,-0.6642005,-3.923392,-0.113175586,0.52576154,-0.915039,0.15695912,-0.45663887,-1.0665896,-0.7078718,0.920375,-0.6517632,-0.30430794,-0.61641836,-2.7361119,0.850766,-0.13153511,-0.8985799,-0.060588263,2.4061058,-0.27076164,-0.698762,2.2775915,0.9193672,-0.10882751,-0.32664424,2.149639,0.15849438,1.3913378,-0.5369509,-0.22904642,-1.9039752
/sports/sports_team/roster./american_football/football_roster_position/position,0.09100081,-0.68656415,-3.0134947,-1.8245875,-0.123506874,0.07285039,0.22253138,-0.7858025,0.57452774,-0.6439684,-0.87544054,-0.9349666,0.03640043,0.13322806,-3.6054142,-2.3321717,-0.6342745,0.6437842,-0.4186453,-0.040973756,-5.923031,-1.0156028,-0.17435233,-0.5695472,0.1042043,-0.21942821,0.62423956,0.20287517,0.81176734,0.50916195,-0.57310444,-1.097748
/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,-0.09271976,0.29598218,-9.522809,0.011647616,-0.0848124,0.1428648,0.19776675,-0.3490999,-0.5868644,0.6593875,0.21569075,0.53106934,0.068296015,0.9058825,-2.5077066,-0.17725609,-0.30251318,2.364091,-1.4290817,3.5097988,0.76246476,0.17118481,1.4676348,-1.4713696,-0.92604035,2.4737043,-0.4712562,2.5764368,-0.8334557,-1.1259886,-0.039266467,-1.5408194
/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,0.8635176,0.5578459,-3.1115663,0.397293,0.17840667,0.7881178,0.5012795,0.8684322,-0.13873494,-0.27463955,0.90460485,-0.37369928,0.5266501,0.29622984,-3.2127388,1.3236071,0.24574031,1.1188159,-0.53885734,1.3011587,-2.5709393,-0.7604523,0.62327206,-0.09402018,-0.6506833,0.064980775,-0.6509739,-0.34726328,-1.3251781,-0.08098126,0.0121510755,0.36638132
/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,0.009431274,-0.3697793,-10.077947,-0.16988783,0.80764663,-4.5132327,-0.4145386,-0.24220252,-0.20195559,-0.99665815,-0.20079325,0.14227691,-0.027769761,0.24940509,-4.983748,-0.8111132,-0.58525455,-1.5282638,1.9400396,-5.015977,2.7232993,0.5059978,-0.6597505,2.9715652,0.6794996,-1.9796075,-0.8909469,-2.090642,0.4721846,-0.63411087,-0.5399328,3.454948
/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,0.70723355,0.6710774,-4.562421,1.5841402,0.547288,-0.7703084,0.348404,0.6434426,-0.65811884,-0.5792379,0.08902703,0.8449237,-1.068922,0.6496723,-2.1177092,1.6303086,1.7807461,2.4198,0.4209612,-0.23789325,0.7332465,-0.040101532,-0.58228844,-1.1964386,1.005322,-2.172768,0.5071497,1.053952,-0.22031163,-1.2368813,0.03647131,0.24411544
/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,-0.37722668,-0.05147437,-1.4258412,0.21677731,0.20852487,0.083454914,-0.39009914,-1.0389223,0.44101384,-0.2771083,0.25321296,-0.115024775,0.122777976,0.66571444,-2.6807368,0.34311008,1.9792227,1.6012106,-0.11420976,1.2338765,-1.3391055,0.16027597,0.6333844,0.4944571,-0.06003515,-1.5102633,-1.4859455,1.0618249,-0.51888126,-2.054227,0.9723879,0.6086248
/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,1.0662317,-1.4333225,-3.2671955,-0.18121742,0.4827557,0.71309006,0.49984407,0.7133313,-0.16611113,0.5202261,1.140282,-0.017560346,0.56732476,0.53590786,-3.250085,1.0643404,-0.45103246,-0.21565968,-0.9662706,-0.10252666,-0.08266573,0.18125701,0.07367263,0.076546595,-0.15445429,-0.2269786,-0.18828177,0.048799776,-0.1920794,0.109588295,-0.20184511,0.29308823
/education/educational_institution/school_type,0.6503226,0.36426482,0.4024311,0.008927515,-0.6772398,-0.63039726,0.5678269,1.3726622,-0.060507257,-1.1613915,-0.7940795,1.9437988,0.074790284,0.3224918,-4.283987,-0.4824115,-0.6205056,1.2881242,0.16159226,-2.0343008,0.1675981,0.37201777,0.6166523,0.48738882,3.0441406,-0.27395958,0.5583387,-0.52226055,-0.04579887,4.3771324,-0.81746966,0.49174836
/sports/sport/pro_athletes./sports/pro_sports_played/athlete,-0.61455333,-1.5460576,-2.6685958,-0.55792505,0.8856428,0.5427192,1.1132973,-0.40457276,0.36744452,-0.41510066,-0.68470365,0.82967037,-1.7106136,-1.5687232,-4.298251,-2.0309203,0.034743242,0.33424973,-1.4343235,0.5259111,-2.2337863,-4.0668163,-0.50517696,-1.424161,0.7083789,-0.30134895,-3.9838023,1.5558052,0.98362243,1.1229095,-2.5489407,-0.84530944
/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee,1.6156057,-1.4370687,-3.7647014,-0.8386778,-0.9254569,0.9563709,0.8172557,2.3999329,-1.4047117,-1.7854544,2.052606,-0.7161162,-0.49322805,-1.8671846,-5.0509305,0.041256245,1.1561589,0.9898264,-1.2130963,-3.7953985,-1.5035995,-0.24852616,-1.7531683,0.53081256,4.5588803,-0.1413515,2.3146276,1.8913423,0.3093967,1.8097597,-2.1658297,-1.4648317
/base/biblioness/bibs_location/state,1.8607115,0.90022475,-1.9680082,0.08730744,-0.2664769,1.5738565,0.91054475,0.59881985,-0.630787,-0.5596588,0.5614776,1.3245507,1.2954317,-0.46143696,-4.434407,0.62522894,-0.108676136,0.305071,-0.24228682,-5.359211,-3.941927,0.47499347,0.9658543,0.14998893,-4.3986845,-0.5392927,0.6079617,-1.2290503,0.36633852,-0.55956763,0.4819292,-2.2322824
/education/university/local_tuition./measurement_unit/dated_money_value/currency,0.33097708,-0.73339385,-2.4121714,-1.5007205,-2.467249,-2.9488976,0.3843323,-1.81263,-1.2486567,-0.7355739,-1.2015684,-2.308111,-0.595008,-1.0448557,-6.23384,-0.6929838,0.07516814,2.576497,0.0524239,2.2694967,-0.25509942,1.0733882,0.027383383,-1.626067,2.6268268,-0.830422,2.082543,3.2318058,0.27208933,-5.417655,-2.9105375,-1.2082766
/business/business_operation/revenue./measurement_unit/dated_money_value/currency,-0.6073579,-0.36226034,-3.165561,1.0941186,-3.555709,-2.570264,0.702944,-0.6564042,-2.0466154,0.08665493,0.13641317,-1.0775752,0.15441725,2.3760545,-7.517116,-0.580018,-0.49127045,1.6745483,0.04808906,4.774018,1.1208963,-1.9428624,-1.1150122,-3.1187468,4.85435,-2.71469,-0.63540196,6.116005,-0.49123633,-4.3784285,-1.2521017,-4.1402645
/sports/sports_position/players./sports/sports_team_roster/team,-1.3465405,-0.059623398,-2.87088,-2.2504184,-0.6057585,-0.64008456,1.0320545,-1.3125354,-0.891403,-1.547419,-0.78993803,-0.61359376,0.73169076,0.89356965,-3.1085973,-2.4249008,1.198131,1.9943702,0.27128452,0.3528959,-0.6575136,0.26317015,-1.3053026,0.5667862,0.82456726,-0.52356464,-0.22064465,-0.30070594,0.41216666,1.3385704,0.077412106,1.5791868
/military/military_conflict/combatants./military/military_combatant_group/combatants,1.0942132,-0.92817056,-1.4341751,-1.2945287,-0.6998073,-0.6166969,-1.6474655,0.6489484,-0.74914634,-0.8095982,0.760589,-0.86369765,-1.0377948,-0.44671714,-3.2239606,-0.687845,0.3444043,0.51662606,1.3525113,-0.09293094,-0.15398818,0.84823245,0.29567164,1.7253269,0.10310227,0.037659183,0.4724862,-0.5148983,-0.66120905,-0.46556002,0.15925606,-0.59188545
/sports/sports_league/teams./sports/sports_league_participation/team,0.9965198,2.1299589,-7.0666404,-3.8111453,-1.4117284,2.5626872,1.4142025,-1.9468119,1.77739,-4.0705357,-0.5948194,-1.2282343,-2.4066114,1.7954322,-5.5145426,0.77797383,2.3624022,-1.0906851,1.1843107,-0.48478457,1.7403129,0.61042184,2.013983,2.7326913,-0.51264304,-3.7868028,2.1496375,-1.2375116,2.318893,1.2337288,0.30713326,0.534037
/base/biblioness/bibs_location/country,1.0556879,-0.1984627,-0.5440719,-0.28054965,-0.3571901,2.0766428,1.1008326,0.3050711,-0.80644536,-0.52466196,0.46528608,1.1726978,0.07095088,-0.17218967,-5.4008245,0.6939195,0.23465669,-1.080102,0.38742223,-5.000248,-3.2280784,-0.07745419,-0.08257052,0.6370314,1.3226237,-1.0216225,0.02668298,-0.9030948,-0.9376077,-0.4103359,-0.6131356,-0.09403273
/music/group_member/membership./music/group_membership/role,-1.1065654,-0.08995502,-1.2494862,-1.3029187,-0.3294994,-0.697442,-1.0222145,0.17889997,-0.81628597,-0.7917464,0.6280778,0.05673638,-0.49259502,0.45437407,-3.229158,0.47031757,1.615105,0.46289054,0.32925215,-0.063066065,-3.4751,-0.35114825,-2.1411245,0.9679124,-0.5698045,0.0933146,-0.99369836,1.1924208,1.2320089,-0.5463154,-0.21250264,-0.53821784
/location/administrative_division/country,1.0311183,-0.6950826,-0.64620525,0.07579384,-0.0913381,1.6459014,1.4050106,0.31254172,-0.9382398,-0.69727385,0.9628731,1.2988793,0.6498024,-1.187782,-5.3596816,1.0928636,-0.38598615,-0.6596335,0.007006941,-5.068095,-3.8038533,0.30003092,0.04937803,0.3008347,1.7874662,-1.4917569,0.84398675,-0.76604795,-0.09735669,0.6430093,-0.4853578,-2.216635
/film/film/executive_produced_by,0.7745336,-0.8915393,-3.471147,0.3029514,0.2850436,-0.80597436,-0.80656224,-1.1831931,-0.9307793,-0.9046486,0.75560284,-0.77046883,-0.7674303,-0.39307284,-2.7021816,-0.3952667,-0.30666736,-0.5753493,0.31306925,-0.21087131,0.61325145,-0.27785385,1.1885645,-0.077562094,-0.2816556,-0.41838488,0.87286323,-0.6078971,0.090876564,0.5792344,-0.22374192,1.3654146
/food/food/nutrients./food/nutrition_fact/nutrient,0.78864664,-0.9885808,-2.973339,-0.8775934,1.0313845,-1.2258466,0.91755104,-1.2253894,-1.241746,-1.5890292,-0.41935083,-1.5684814,-0.6791163,-1.3194538,-2.8780293,1.0712205,-1.8803732,0.841682,-0.47475585,0.8762448,-1.4069637,-1.4132501,-0.63812745,-0.8725812,-0.31027627,0.31818157,-0.047906965,-3.6776311,0.9621392,-0.09216922,0.2983209,1.4440625
/music/group_member/membership./music/group_membership/group,1.5549471,-0.025647307,-3.9058025,-0.19840659,0.2510514,1.1849025,-0.4612487,1.1077936,0.3074289,0.0025826276,0.4634142,-0.29531035,1.4598103,0.9894472,-3.0861115,1.1641409,-0.20272136,-0.635128,-1.2205245,-5.949927,0.21877773,-0.14435148,-3.513825,-0.3273858,2.2263122,1.4091291,-1.4033976,0.7162492,0.55310875,-0.59281856,-0.16556753,-0.232543
/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency,-2.1542468,-0.36736083,-2.5917497,-1.5176897,3.8447,-0.23757856,1.3587644,-0.17448461,-2.026383,-1.3350838,-1.1405128,1.3485883,-1.1612883,4.4054766,-9.471266,-0.993019,-4.3426704,1.1279534,-1.9595091,0.82652444,-3.07187,0.51622015,0.010777293,2.158841,2.4494581,-2.6718338,2.9030492,7.823107,1.3971223,-4.56859,-4.9780455,-3.508531
/education/field_of_study/students_majoring./education/education/student,0.025726415,-0.6334735,-1.755952,-0.17853247,-0.67782587,-0.80649006,-0.16265517,-0.13122424,-0.04268007,-0.04726155,-0.041418128,0.6756692,-0.8020809,-0.18468298,-2.8013132,-0.39460889,-0.5975669,-0.7623151,0.9745847,-1.2966557,0.46559006,0.9174496,-0.34559792,0.66051054,0.0077520735,-2.0048594,1.2262256,0.38515246,0.79710865,1.1438304,-0.9286319,0.9301938
/award/award_winning_work/awards_won./award/award_honor/honored_for,0.417386,1.2921759,-6.6127377,0.5859574,0.820267,1.7265332,0.86961764,0.8818038,1.1683265,1.1476065,0.7006623,1.5152624,0.68826604,0.75114346,-3.041523,0.5097978,0.710603,-0.2546659,0.98014814,-2.7024498,-2.6573012,1.0738357,-1.4207624,1.0712758,-1.442941,-0.29668137,0.27998975,0.009044165,-0.09704586,0.71911794,0.32064337,-1.7357793
/sports/sports_team/roster./basketball/basketball_roster_position/position,0.7155623,0.30560982,-5.341075,-1.2221073,-2.4423664,-1.5375608,1.4247715,-0.9239278,-0.52397287,-0.57495844,-3.149941,-0.15800922,1.1817144,0.61895573,-5.0712743,-1.1988552,-1.9022256,-3.4167042,2.0230443,-3.8501775,-0.38929966,-0.7997921,0.07297744,-1.8182184,3.0373921,0.23748185,4.2151804,-3.8861756,-3.7246761,-1.6117145,1.9870311,-0.39345092
/organization/organization/headquarters./location/mailing_address/state_province_region,1.3208535,0.9822277,-2.496026,-0.29899144,-0.9377568,1.381256,0.75414425,-0.1589044,-0.2826766,-0.4166533,0.6526357,0.97921604,0.94396704,-0.30002445,-3.449986,0.5130463,-0.48361337,0.9278279,-0.21450318,-3.7812557,-0.8297481,0.14457157,0.7235084,-0.29053482,-3.5872548,0.084894404,-0.37158427,-0.62818605,-0.12770204,0.32767516,0.06590018,-0.33680594
/base/aareas/schema/administrative_area/capital,0.96970767,1.0958374,-1.400414,0.11805637,0.32037842,1.1671636,1.1997335,0.71126163,-0.4535991,-1.5582175,-0.62937295,1.3128918,1.1076431,-1.0089271,-4.3495717,1.1016698,0.24116714,-0.67104787,-0.1674595,2.3178241,3.1524184,-0.34864467,-0.94951355,1.0313883,0.9824752,-0.5959286,-0.19232489,-0.36723965,0.53529614,-0.12653229,0.37866044,0.69832283
/tv/tv_producer/programs_produced./tv/tv_producer_term/program,0.9933381,-0.86085296,-5.193566,0.2047156,0.42258894,-1.5493913,1.1438044,-1.135033,-0.86376923,-1.3964642,-0.6243535,-0.77962714,-0.8831293,-0.9429411,-3.343052,0.4063231,0.19786724,0.26849106,-0.7052293,1.3215424,0.42301762,0.59127945,-0.471178,0.18818256,0.4822213,0.77164805,0.60265607,-0.43238708,0.24149387,0.13494317,0.009215166,1.5186177
/education/educational_institution/campuses,1.6296737,1.4715565,-5.3133574,1.1111476,1.2841811,1.3606595,1.3221439,1.647391,1.3314939,1.0257943,1.3270884,1.8220029,1.5380784,1.4832313,-5.135828,1.754045,0.6814303,-0.44692102,-0.87745786,-0.74584883,-0.11745067,0.79966825,-0.3336961,-0.13619569,-0.22351809,0.58720857,-0.80385756,-0.37838903,-0.50719446,-0.4150203,0.19706582,-0.5978312
/film/film/distributors./film/film_film_distributor_relationship/region,-0.57828057,-0.82004845,-2.5832362,-0.7492879,-0.042639058,0.41574413,-0.67687434,-0.16374531,0.5488269,-1.2630571,-1.2012606,0.2756346,0.07708931,-0.076126195,-4.254158,1.4663931,3.4220922,0.26097202,0.18738197,-4.7875175,0.51811856,1.4451027,1.0361946,0.7546376,1.516768,-0.25594008,-5.461654,-2.2898679,1.8262284,-3.720449,-0.604328,-0.10902295
/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,-0.23516253,-0.85717225,-2.314619,-1.6796438,-0.92761725,-0.13598411,-1.3673694,-0.088183634,-0.041530248,-1.5558697,-0.34680885,-0.36896822,0.051027592,-0.880657,-3.3409424,0.115474924,-0.40626448,4.8960123,-0.6101294,3.470204,-4.441652,-0.29774556,0.7469607,4.4151964,0.44008628,0.9149629,-8.518799,0.09377977,0.03743696,-3.6014109,-0.8849598,-0.46794018
/medicine/disease/notable_people_with_this_condition,-0.1685781,-1.2754052,-3.1063848,-0.8776908,-0.27707034,-1.1122562,0.539067,0.9058047,-0.4587215,-2.4056842,-0.4108368,0.93271065,-0.76792526,-0.260526,-3.0205264,1.084134,0.31646615,0.014186384,1.681217,0.499214,-0.41858295,-0.35444406,-0.8940128,-0.8246475,1.943603,-0.12859662,2.722364,0.3772668,-1.16699,0.31910637,-0.5478718,1.5446566
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,0.6545497,-1.168593,-2.5129545,-0.6496373,-0.7619546,1.477069,1.3885216,0.18401504,-0.45891988,-0.57797533,-0.35691002,1.0591927,0.24509895,0.12701453,-2.959189,1.085963,-0.44031146,-1.5428127,-0.57161796,-3.7137806,0.11136524,-0.22314869,-0.90159273,-1.9692601,-0.046628565,1.2949191,-0.65574706,0.36099562,-0.75712216,1.8747066,-0.34994128,-0.24303788
/people/ethnicity/geographic_distribution,0.06746233,0.28306693,-0.8546623,0.36878386,-0.17698278,0.7175759,-1.1820157,-0.6771013,-0.1400821,-0.41844872,-0.22611186,0.63122696,0.79057634,-0.81745666,-3.287535,-0.7994486,-0.5318627,0.98753726,1.0324785,-3.1846387,1.5330725,-1.3856422,0.7500677,-1.3985418,-0.44520047,-0.74578255,0.5965377,-3.2655587,-1.3481451,0.8622549,0.32286215,0.6307054
/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,1.2727449,-0.36296988,-1.7146848,1.4439065,0.062118128,-0.074066386,1.568426,0.7736496,-0.1866364,-0.6736028,0.8613215,0.25996906,1.4185721,1.375262,-4.1384983,-0.25467345,0.04465625,0.57763314,0.5832979,0.05330955,0.6538666,0.6154681,0.7133078,0.27726254,0.2296054,-0.6639101,1.1601862,0.0015853052,1.9061023,1.0523866,0.9000134,-0.74032384
/film/film/personal_appearances./film/personal_film_appearance/person,0.6988487,-0.7225561,-4.245112,0.38386148,0.020519525,-0.698275,0.25717965,-0.6041801,-0.11764548,-0.8065737,-0.12933154,-0.3778488,-0.048983917,-0.21716328,-2.6854131,-0.62499803,1.0310215,0.07278348,0.36162585,0.103058964,0.2620992,0.83037895,-1.2594926,0.22921444,-1.1570814,-0.09744307,-0.2318171,-0.0069684214,-0.69087476,0.100246005,0.54238576,-0.7379623
/location/location/time_zones,-1.5302832,-0.4799979,-6.941143,-0.61946565,-0.15783133,1.976592,1.2775278,-0.4455021,-0.0835617,-0.3160067,0.05083465,-1.079391,1.1425039,0.18748006,-2.9588392,0.9446741,0.6167154,0.26340595,1.3694049,1.4187214,-1.655822,0.25004828,-0.34400755,1.1644083,1.3323642,-0.3270073,-2.1752532,0.983114,-0.76976883,-0.1860277,-0.35149154,1.4858234
/film/film/story_by,0.79604,-1.2021191,-4.4207397,0.069317296,-0.15172976,-1.1670591,-0.3597985,-0.4896896,-0.28183097,-0.86265194,0.2952902,-0.944223,-0.5603182,-0.45351908,-2.8048244,0.42827734,0.654425,-0.3106539,-0.37347293,-2.2701852,-0.14513697,0.28899476,-0.85994047,-0.64192015,-0.004852382,-0.25841776,2.196946,-0.56606317,-0.1473822,0.86238074,0.19226018,2.0341222
/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,0.2077474,0.55826485,-6.6276827,0.064808875,-1.0402433,0.8864962,0.30276427,-1.1617211,0.35723588,-1.2996358,-1.254178,-1.0712672,-0.182244,0.6501391,-2.627474,-0.60772,0.8573679,-0.7761643,0.073873736,-6.6822777,-5.076015,0.6087566,-0.66781324,-1.3622671,1.1913089,-2.3100061,-0.81211764,0.0051068855,0.21768506,-4.535789,-0.38974416,3.9007285
/olympics/olympic_games/participating_countries,-0.14379907,-0.049137574,-1.747481,-0.93286705,-1.2673744,0.08371165,1.7515159,0.09310862,0.032890875,-0.7436461,0.12522936,-0.13210599,0.35906833,-1.087059,-4.8517427,-0.2569519,-0.024913825,-1.9094659,2.5848727,1.657275,-0.26970893,0.42125568,-0.12613532,0.07844662,0.3164695,0.9579244,-0.54563797,-1.0831159,-0.7941036,0.026232583,-0.0071943197,0.15606315
/tv/tv_network/programs./tv/tv_network_duration/program,0.18318835,0.6666434,-3.9711192,-0.54113436,0.686178,-1.0053815,0.7933785,-0.68449944,-0.1981725,-1.3168256,-1.2794542,0.06752619,0.11526608,-1.2321403,-2.1536434,0.27545825,1.4540025,-0.63866323,-0.23486933,2.1682549,2.4958682,0.14796871,-1.657496,-1.2301755,-2.6978085,0.3638753,1.5214087,0.32839942,-1.1612672,-0.6251804,-1.3062372,0.07773101
/people/person/employment_history./business/employment_tenure/company,-0.19468328,-1.0127488,-2.6800473,-0.5442988,-0.22365272,1.1435606,1.0556408,0.74509984,0.46324098,-0.010239065,0.061328,-0.4916273,-0.27128398,0.49555564,-2.6966908,0.6440989,1.731087,-0.8525705,0.3088249,-1.2812026,3.4280903,0.34436288,-1.221613,-0.3396849,-0.6183086,0.44300377,1.6551526,0.59455895,-0.30915195,1.1540062,-0.4226379,-0.38720658
/music/artist/origin,-0.25650525,-0.6445174,-1.1025699,0.5313657,0.8403843,1.1307303,0.47493258,-0.4474688,0.51320124,-1.2092597,0.5129923,0.28554398,0.3922932,0.34421352,-2.9539602,0.73196614,0.04022512,-0.081770726,-0.26815996,-3.3334327,0.06908332,1.5457668,1.0607982,0.17446864,-0.7464201,-0.7433852,0.7305371,-0.2815923,0.33322573,0.01738246,0.7316461,0.10784543
/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,0.6104977,0.06955872,-0.03376621,-1.5173162,0.54316115,-0.58724695,-2.2317188,-1.4033045,-1.2178297,1.3316834,0.4931808,-2.6058116,-0.07268529,-0.39336008,-3.3844364,-0.13745724,-3.661093,0.7074965,2.9169872,-4.650545,0.2843691,-0.78834134,3.8997211,0.44743356,-1.9380344,4.1387115,-0.24657887,-0.89474803,0.9982655,-1.567855,-0.36332434,1.7670066
/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,1.1374432,-0.5137206,-4.8659277,0.4761109,0.024498262,-1.0957879,0.75167435,-1.0065715,-1.3167238,-1.0355176,-0.58768415,-0.7607391,-1.0489436,-0.93762773,-3.2739246,0.6488395,-0.15917243,0.28166956,-0.5676534,2.6070416,-0.19035934,-0.36383688,-0.41066507,-0.23642023,0.10974803,1.9155815,2.3900235,-0.2381238,0.1798959,0.26309764,0.0379179,0.06883032
/time/event/locations,0.7560733,0.56574625,-1.1062068,-1.2130991,-0.547236,-0.7455011,-0.17521337,-0.64180577,0.6328665,-1.9216843,-0.90572137,-1.4602264,-0.6045499,-0.6049995,-3.2666023,-0.4330494,1.7591139,-0.79398733,-1.1135811,-0.5810649,1.7020835,0.03797402,-0.4879206,0.10310714,1.2553566,-0.29575315,2.7154555,1.4381745,0.40197593,1.3844031,1.0162375,-1.5946844
/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,0.93878853,-1.5058942,-3.8447688,0.2694963,0.58655643,1.2704921,0.4231236,0.8901784,0.26398998,-0.274166,1.5099642,0.57028794,0.45812556,0.8681109,-3.496252,1.0990888,0.6600775,0.31585723,-1.1619811,-2.6753154,-1.110188,-0.04348161,-0.8300021,0.119289584,-2.1787493,0.7640208,-1.1632959,-0.07980396,-0.6217133,-0.4762678,1.166611,-0.31045958
/government/political_party/politicians_in_this_party./government/political_party_tenure/politician,-1.207265,0.30068836,-3.8676674,-0.34148055,-0.08446345,-1.0996834,-0.1475374,-0.41758367,2.2008247,-0.86089236,0.7847319,-2.4775093,-0.9508825,-2.1118753,-4.1504974,0.8698394,-1.0074502,-1.8579748,1.7288283,-0.13671264,-5.173271,1.3999001,0.6263396,-0.2118589,0.4664637,-0.8317423,0.72563976,-3.3809307,-1.042397,1.9654815,1.9671668,0.9968602
/education/university/domestic_tuition./measurement_unit/dated_money_value/currency,-0.5167945,-0.2725085,-1.742276,-1.0567861,-2.0474787,-2.6952748,0.42714307,-1.4267269,-1.3415478,-0.53573835,-0.56797904,-1.9005448,-0.49974173,-0.5724004,-5.2022443,-0.30621764,-0.13875116,2.6652632,-0.63550425,2.6918635,-0.08401245,1.2711248,-0.31212294,-0.7036642,2.42118,-1.398608,2.1025789,2.3105395,-0.5209914,-4.3149524,-1.7244192,-0.729898
/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency,0.12535766,-0.17148529,-2.7469916,0.9499192,3.8548362,-1.143543,0.1847253,0.4495201,-1.415798,-1.4628632,0.16429982,3.5641086,-0.15628254,0.57192427,-9.023713,0.21373408,1.6973639,-2.0996938,2.0844097,-1.5836519,0.9646615,-1.5334532,-0.2283537,2.3872094,4.04786,0.18250376,-1.0830941,-8.251405,-0.880901,-1.6743996,-0.17815737,-0.31646287
/user/ktrueman/default_domain/international_organization/member_states,2.2255392,0.13559982,-3.3959816,-2.2704678,1.6907129,1.7784806,4.008216,-0.8237088,0.015691213,-0.45419896,0.055542056,0.17827055,-1.0336814,0.6921573,-3.9031794,0.9407452,0.85574865,-1.2172244,0.54420835,1.3119326,1.4279507,-1.4506141,-0.8168722,0.9127354,-2.5804095,1.1742389,-1.6946706,1.2310717,-1.5173517,0.92615485,0.32801032,-1.8345128
/american_football/football_team/current_roster./sports/sports_team_roster/position,0.17711122,0.06877314,-2.8819015,-1.6770902,-0.15213862,-0.12582116,-0.053889267,-0.74351186,-0.031262968,-0.4962647,-0.5207366,-0.88367265,0.3662607,-0.14917694,-3.6507945,-2.3669467,0.7801591,-0.07346467,-0.26278397,-0.037281774,-5.471162,-1.5270051,0.3655935,-0.49539644,1.1120089,-1.0066599,0.81098044,-0.6895562,0.59767264,1.2448951,-0.6692099,-0.27868554
/soccer/football_player/current_team./sports/sports_team_roster/team,-1.1210672,1.0126833,-4.4078083,-1.2643635,-1.3471488,1.5625807,-1.3173593,1.2116431,-1.1973116,-2.1457121,0.24003239,-1.8189951,-0.76671576,0.5607695,-3.3414068,-1.8051023,-1.9722617,-0.56608933,0.1264329,-0.62934744,0.026766881,-1.6056875,-1.9562601,0.66973156,2.1013937,0.7571942,1.4689053,-0.3646865,-0.4849788,1.3256065,-1.1145532,0.16635974
/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal,2.5317934,0.5744722,-8.24888,2.7420046,0.087891705,-0.3503724,-3.067159,-2.0448039,-0.7494414,-2.2623043,-0.9040993,-0.39782742,1.462772,1.2936615,-7.0228286,1.253393,1.5323687,-4.8910728,3.210567,0.047190543,3.5563219,-1.1992466,-1.7939314,-1.1877228,3.8264618,0.93887675,6.0283604,0.737447,-3.2060359,-7.152131,1.8539863,-0.3060462
/award/ranked_item/appears_in_ranked_lists./award/ranking/list,-0.9762542,-0.3093679,-0.37105924,-0.6463219,0.785808,-0.1000708,0.6972825,-0.08429813,0.70538074,-1.2086465,0.37483263,0.5752535,-0.099685565,-0.24071611,-3.453524,0.23120195,2.3314552,-4.4617767,0.24903007,2.112254,-1.45187,1.6269302,-1.634819,-0.6098472,0.8343782,-0.29692823,5.131374,-0.50820416,-0.57509893,-0.7643375,-0.81454355,-0.610413
